"","NSub","model","exp","cond","DurID","Prob","Dur"
"368",8,"Bisection Model","exp2","DF","DurProb6","0.999700060238505","1400"
"369",9,"Bisection Model","exp2","DF","DurProb6","0.999128511472078","1400"
"370",10,"Bisection Model","exp2","DF","DurProb6","0.804002968858188","1400"
"371",11,"Bisection Model","exp2","DF","DurProb6","0.959044605564549","1400"
"372",12,"Bisection Model","exp2","DF","DurProb6","0.995255253400807","1400"
"373",13,"Bisection Model","exp2","DF","DurProb6","0.856910935439927","1400"
"374",14,"Bisection Model","exp2","DF","DurProb6","0.991975295212258","1400"
"375",15,"Bisection Model","exp2","DF","DurProb6","0.981111874793584","1400"
"376",1,"Bisection Model","exp2","AF","DurProb6","0.997624771458951","1400"
"377",2,"Bisection Model","exp2","AF","DurProb6","0.992590824719404","1400"
"378",3,"Bisection Model","exp2","AF","DurProb6","0.998250186470631","1400"
"379",4,"Bisection Model","exp2","AF","DurProb6","0.983227406009727","1400"
"380",5,"Bisection Model","exp2","AF","DurProb6","0.982936515771594","1400"
"381",6,"Bisection Model","exp2","AF","DurProb6","0.60226301525217","1400"
"382",7,"Bisection Model","exp2","AF","DurProb6","0.979114668973119","1400"
"383",8,"Bisection Model","exp2","AF","DurProb6","0.999700060238505","1400"
"384",9,"Bisection Model","exp2","AF","DurProb6","0.999128511472078","1400"
"385",10,"Bisection Model","exp2","AF","DurProb6","0.804002968858188","1400"
"386",11,"Bisection Model","exp2","AF","DurProb6","0.959044605564549","1400"
"387",12,"Bisection Model","exp2","AF","DurProb6","0.995255253400807","1400"
"388",13,"Bisection Model","exp2","AF","DurProb6","0.856910935439927","1400"
"389",14,"Bisection Model","exp2","AF","DurProb6","0.991975295212258","1400"
"390",15,"Bisection Model","exp2","AF","DurProb6","0.981111874793584","1400"
"391",1,"Bisection Model","exp2","DF","DurProb7","0.999719470040363","1600"
"392",2,"Bisection Model","exp2","DF","DurProb7","0.998394609670118","1600"
"393",3,"Bisection Model","exp2","DF","DurProb7","0.999811414173247","1600"
"394",4,"Bisection Model","exp2","DF","DurProb7","0.997120801113175","1600"
"395",5,"Bisection Model","exp2","DF","DurProb7","0.997884255715021","1600"
"396",6,"Bisection Model","exp2","DF","DurProb7","0.834659952339908","1600"
"397",7,"Bisection Model","exp2","DF","DurProb7","0.995673100568676","1600"
"398",8,"Bisection Model","exp2","DF","DurProb7","0.999980831718385","1600"
"399",9,"Bisection Model","exp2","DF","DurProb7","0.999921980762273","1600"
"400",10,"Bisection Model","exp2","DF","DurProb7","0.856781892649754","1600"
"401",11,"Bisection Model","exp2","DF","DurProb7","0.988906483363833","1600"
"402",12,"Bisection Model","exp2","DF","DurProb7","0.999553575990152","1600"
"403",13,"Bisection Model","exp2","DF","DurProb7","0.935694285687288","1600"
"404",14,"Bisection Model","exp2","DF","DurProb7","0.998368016708718","1600"
"405",15,"Bisection Model","exp2","DF","DurProb7","0.997351602511922","1600"
"406",1,"Bisection Model","exp2","AF","DurProb7","0.999719470040363","1600"
"407",2,"Bisection Model","exp2","AF","DurProb7","0.998394609670118","1600"
"408",3,"Bisection Model","exp2","AF","DurProb7","0.999811414173247","1600"
"409",4,"Bisection Model","exp2","AF","DurProb7","0.997120801113175","1600"
"410",5,"Bisection Model","exp2","AF","DurProb7","0.997884255715021","1600"
"411",6,"Bisection Model","exp2","AF","DurProb7","0.834659952339908","1600"
"412",7,"Bisection Model","exp2","AF","DurProb7","0.995673100568676","1600"
"413",8,"Bisection Model","exp2","AF","DurProb7","0.999980831718385","1600"
"414",9,"Bisection Model","exp2","AF","DurProb7","0.999921980762273","1600"
"415",10,"Bisection Model","exp2","AF","DurProb7","0.856781892649754","1600"
"416",11,"Bisection Model","exp2","AF","DurProb7","0.988906483363833","1600"
"417",12,"Bisection Model","exp2","AF","DurProb7","0.999553575990152","1600"
"418",13,"Bisection Model","exp2","AF","DurProb7","0.935694285687288","1600"
"419",14,"Bisection Model","exp2","AF","DurProb7","0.998368016708718","1600"
"420",15,"Bisection Model","exp2","AF","DurProb7","0.997351602511922","1600"
"421",1,"Bisection Model","exp3","U-shaped","DurProb1","0.000124476864451064","400"
"422",2,"Bisection Model","exp3","U-shaped","DurProb1","0.0169578994166478","400"
"423",3,"Bisection Model","exp3","U-shaped","DurProb1","0.0078068136211618","400"
"424",4,"Bisection Model","exp3","U-shaped","DurProb1","0.00291913134623305","400"
"425",5,"Bisection Model","exp3","U-shaped","DurProb1","0.0131543689490201","400"
"426",6,"Bisection Model","exp3","U-shaped","DurProb1","0.00121188714171183","400"
"427",7,"Bisection Model","exp3","U-shaped","DurProb1","0.00149741023785238","400"
"428",8,"Bisection Model","exp3","U-shaped","DurProb1","0.00140254968592806","400"
"429",9,"Bisection Model","exp3","U-shaped","DurProb1","0.00996311422074724","400"
"430",10,"Bisection Model","exp3","U-shaped","DurProb1","0.00516738523563122","400"
"431",11,"Bisection Model","exp3","U-shaped","DurProb1","0.0501923441487518","400"
"432",12,"Bisection Model","exp3","U-shaped","DurProb1","0.0405587556072686","400"
"433",13,"Bisection Model","exp3","U-shaped","DurProb1","0.011054076443829","400"
"434",14,"Bisection Model","exp3","U-shaped","DurProb1","0.105679251156873","400"
"435",15,"Bisection Model","exp3","U-shaped","DurProb1","0.00112080984642306","400"
"436",1,"Bisection Model","exp3","I T-shaped","DurProb1","0.000124476864451064","400"
"437",2,"Bisection Model","exp3","I T-shaped","DurProb1","0.0169578994166478","400"
"438",3,"Bisection Model","exp3","I T-shaped","DurProb1","0.0078068136211618","400"
"439",4,"Bisection Model","exp3","I T-shaped","DurProb1","0.00291913134623305","400"
"440",5,"Bisection Model","exp3","I T-shaped","DurProb1","0.0131543689490201","400"
"441",6,"Bisection Model","exp3","I T-shaped","DurProb1","0.00121188714171183","400"
"442",7,"Bisection Model","exp3","I T-shaped","DurProb1","0.00149741023785238","400"
"443",8,"Bisection Model","exp3","I T-shaped","DurProb1","0.00140254968592806","400"
"444",9,"Bisection Model","exp3","I T-shaped","DurProb1","0.00996311422074724","400"
"445",10,"Bisection Model","exp3","I T-shaped","DurProb1","0.00516738523563122","400"
"446",11,"Bisection Model","exp3","I T-shaped","DurProb1","0.0501923441487518","400"
"447",12,"Bisection Model","exp3","I T-shaped","DurProb1","0.0405587556072686","400"
"448",13,"Bisection Model","exp3","I T-shaped","DurProb1","0.011054076443829","400"
"449",14,"Bisection Model","exp3","I T-shaped","DurProb1","0.105679251156873","400"
"450",15,"Bisection Model","exp3","I T-shaped","DurProb1","0.00112080984642306","400"
"451",1,"Bisection Model","exp3","U-shaped","DurProb2","0.00159890814742253","550"
"452",2,"Bisection Model","exp3","U-shaped","DurProb2","0.0633753862697544","550"
"453",3,"Bisection Model","exp3","U-shaped","DurProb2","0.036838990269251","550"
"454",4,"Bisection Model","exp3","U-shaped","DurProb2","0.0150259872519983","550"
"455",5,"Bisection Model","exp3","U-shaped","DurProb2","0.0405552759329429","550"
"456",6,"Bisection Model","exp3","U-shaped","DurProb2","0.0109897330876067","550"
"457",7,"Bisection Model","exp3","U-shaped","DurProb2","0.00674982513710095","550"
"458",8,"Bisection Model","exp3","U-shaped","DurProb2","0.00975816380550438","550"
"459",9,"Bisection Model","exp3","U-shaped","DurProb2","0.0523796136883749","550"
"460",10,"Bisection Model","exp3","U-shaped","DurProb2","0.024517849615929","550"
"461",11,"Bisection Model","exp3","U-shaped","DurProb2","0.138397018380631","550"
"462",12,"Bisection Model","exp3","U-shaped","DurProb2","0.164683356291276","550"
"463",13,"Bisection Model","exp3","U-shaped","DurProb2","0.0917758115789518","550"
"464",14,"Bisection Model","exp3","U-shaped","DurProb2","0.245098687477685","550"
"465",15,"Bisection Model","exp3","U-shaped","DurProb2","0.00954582640374122","550"
"466",1,"Bisection Model","exp3","I T-shaped","DurProb2","0.00159890814742253","550"
"467",2,"Bisection Model","exp3","I T-shaped","DurProb2","0.0633753862697544","550"
"468",3,"Bisection Model","exp3","I T-shaped","DurProb2","0.036838990269251","550"
"469",4,"Bisection Model","exp3","I T-shaped","DurProb2","0.0150259872519983","550"
"470",5,"Bisection Model","exp3","I T-shaped","DurProb2","0.0405552759329429","550"
"471",6,"Bisection Model","exp3","I T-shaped","DurProb2","0.0109897330876067","550"
"472",7,"Bisection Model","exp3","I T-shaped","DurProb2","0.00674982513710095","550"
"473",8,"Bisection Model","exp3","I T-shaped","DurProb2","0.00975816380550438","550"
"474",9,"Bisection Model","exp3","I T-shaped","DurProb2","0.0523796136883749","550"
"475",10,"Bisection Model","exp3","I T-shaped","DurProb2","0.024517849615929","550"
"476",11,"Bisection Model","exp3","I T-shaped","DurProb2","0.138397018380631","550"
"477",12,"Bisection Model","exp3","I T-shaped","DurProb2","0.164683356291276","550"
"478",13,"Bisection Model","exp3","I T-shaped","DurProb2","0.0917758115789518","550"
"479",14,"Bisection Model","exp3","I T-shaped","DurProb2","0.245098687477685","550"
"480",15,"Bisection Model","exp3","I T-shaped","DurProb2","0.00954582640374122","550"
"481",1,"Bisection Model","exp3","U-shaped","DurProb3","0.0201854355242044","700"
"482",2,"Bisection Model","exp3","U-shaped","DurProb3","0.209739582046005","700"
"483",3,"Bisection Model","exp3","U-shaped","DurProb3","0.156777052535594","700"
"484",4,"Bisection Model","exp3","U-shaped","DurProb3","0.0736367405064234","700"
"485",5,"Bisection Model","exp3","U-shaped","DurProb3","0.11819679015939","700"
"486",6,"Bisection Model","exp3","U-shaped","DurProb3","0.092362621212988","700"
"487",7,"Bisection Model","exp3","U-shaped","DurProb3","0.0298747279694968","700"
"488",8,"Bisection Model","exp3","U-shaped","DurProb3","0.0646683102693077","700"
"489",9,"Bisection Model","exp3","U-shaped","DurProb3","0.232897758887524","700"
"490",10,"Bisection Model","exp3","U-shaped","DurProb3","0.108432507275048","700"
"491",11,"Bisection Model","exp3","U-shaped","DurProb3","0.328067350934231","700"
"492",12,"Bisection Model","exp3","U-shaped","DurProb3","0.479019032529128","700"
"493",13,"Bisection Model","exp3","U-shaped","DurProb3","0.477404257322998","700"
"494",14,"Bisection Model","exp3","U-shaped","DurProb3","0.471481917131605","700"
"495",15,"Bisection Model","exp3","U-shaped","DurProb3","0.0764536161424802","700"
"496",1,"Bisection Model","exp3","I T-shaped","DurProb3","0.0201854355242044","700"
"497",2,"Bisection Model","exp3","I T-shaped","DurProb3","0.209739582046005","700"
"498",3,"Bisection Model","exp3","I T-shaped","DurProb3","0.156777052535594","700"
"499",4,"Bisection Model","exp3","I T-shaped","DurProb3","0.0736367405064234","700"
"500",5,"Bisection Model","exp3","I T-shaped","DurProb3","0.11819679015939","700"
"501",6,"Bisection Model","exp3","I T-shaped","DurProb3","0.092362621212988","700"
"502",7,"Bisection Model","exp3","I T-shaped","DurProb3","0.0298747279694968","700"
"503",8,"Bisection Model","exp3","I T-shaped","DurProb3","0.0646683102693077","700"
"504",9,"Bisection Model","exp3","I T-shaped","DurProb3","0.232897758887524","700"
"505",10,"Bisection Model","exp3","I T-shaped","DurProb3","0.108432507275048","700"
"506",11,"Bisection Model","exp3","I T-shaped","DurProb3","0.328067350934231","700"
"507",12,"Bisection Model","exp3","I T-shaped","DurProb3","0.479019032529128","700"
"508",13,"Bisection Model","exp3","I T-shaped","DurProb3","0.477404257322998","700"
"509",14,"Bisection Model","exp3","I T-shaped","DurProb3","0.471481917131605","700"
"510",15,"Bisection Model","exp3","I T-shaped","DurProb3","0.0764536161424802","700"
"511",1,"Bisection Model","exp3","U-shaped","DurProb4","0.209495365248032","850"
"512",2,"Bisection Model","exp3","U-shaped","DurProb4","0.510052470868999","850"
"513",3,"Bisection Model","exp3","U-shaped","DurProb4","0.474734164071479","850"
"514",4,"Bisection Model","exp3","U-shaped","DurProb4","0.292885545939141","850"
"515",5,"Bisection Model","exp3","U-shaped","DurProb4","0.298270521694299","850"
"516",6,"Bisection Model","exp3","U-shaped","DurProb4","0.482381818975385","850"
"517",7,"Bisection Model","exp3","U-shaped","DurProb4","0.12245779208375","850"
"518",8,"Bisection Model","exp3","U-shaped","DurProb4","0.326641439733925","850"
"519",9,"Bisection Model","exp3","U-shaped","DurProb4","0.625133542385925","850"
"520",10,"Bisection Model","exp3","U-shaped","DurProb4","0.370475845485602","850"
"521",11,"Bisection Model","exp3","U-shaped","DurProb4","0.597435192263624","850"
"522",12,"Bisection Model","exp3","U-shaped","DurProb4","0.810895578166244","850"
"523",13,"Bisection Model","exp3","U-shaped","DurProb4","0.891992141011231","850"
"524",14,"Bisection Model","exp3","U-shaped","DurProb4","0.710236625938073","850"
"525",15,"Bisection Model","exp3","U-shaped","DurProb4","0.41556318074905","850"
"526",1,"Bisection Model","exp3","I T-shaped","DurProb4","0.209495365248032","850"
"527",2,"Bisection Model","exp3","I T-shaped","DurProb4","0.510052470868999","850"
"528",3,"Bisection Model","exp3","I T-shaped","DurProb4","0.474734164071479","850"
"529",4,"Bisection Model","exp3","I T-shaped","DurProb4","0.292885545939141","850"
"530",5,"Bisection Model","exp3","I T-shaped","DurProb4","0.298270521694299","850"
"531",6,"Bisection Model","exp3","I T-shaped","DurProb4","0.482381818975385","850"
"532",7,"Bisection Model","exp3","I T-shaped","DurProb4","0.12245779208375","850"
"533",8,"Bisection Model","exp3","I T-shaped","DurProb4","0.326641439733925","850"
"534",9,"Bisection Model","exp3","I T-shaped","DurProb4","0.625133542385925","850"
"535",10,"Bisection Model","exp3","I T-shaped","DurProb4","0.370475845485602","850"
"536",11,"Bisection Model","exp3","I T-shaped","DurProb4","0.597435192263624","850"
"537",12,"Bisection Model","exp3","I T-shaped","DurProb4","0.810895578166244","850"
"538",13,"Bisection Model","exp3","I T-shaped","DurProb4","0.891992141011231","850"
"539",14,"Bisection Model","exp3","I T-shaped","DurProb4","0.710236625938073","850"
"540",15,"Bisection Model","exp3","I T-shaped","DurProb4","0.41556318074905","850"
"541",1,"Bisection Model","exp3","U-shaped","DurProb5","0.773198776088125","1000"
"542",2,"Bisection Model","exp3","U-shaped","DurProb5","0.803280713593544","1000"
"543",3,"Bisection Model","exp3","U-shaped","DurProb5","0.814588840349231","1000"
"544",4,"Bisection Model","exp3","U-shaped","DurProb5","0.683369684632334","1000"
"545",5,"Bisection Model","exp3","U-shaped","DurProb5","0.574081596427399","1000"
"546",6,"Bisection Model","exp3","U-shaped","DurProb5","0.895117915782949","1000"
"547",7,"Bisection Model","exp3","U-shaped","DurProb5","0.387388008715667","1000"
"548",8,"Bisection Model","exp3","U-shaped","DurProb5","0.772907175236255","1000"
"549",9,"Bisection Model","exp3","U-shaped","DurProb5","0.901571719475173","1000"
"550",10,"Bisection Model","exp3","U-shaped","DurProb5","0.740102480030081","1000"
"551",11,"Bisection Model","exp3","U-shaped","DurProb5","0.818544692976428","1000"
"552",12,"Bisection Model","exp3","U-shaped","DurProb5","0.952377358883221","1000"
"553",13,"Bisection Model","exp3","U-shaped","DurProb5","0.986783064636924","1000"
"554",14,"Bisection Model","exp3","U-shaped","DurProb5","0.870711389977228","1000"
"555",15,"Bisection Model","exp3","U-shaped","DurProb5","0.859302492301846","1000"
"556",1,"Bisection Model","exp3","I T-shaped","DurProb5","0.773198776088125","1000"
"557",2,"Bisection Model","exp3","I T-shaped","DurProb5","0.803280713593544","1000"
"558",3,"Bisection Model","exp3","I T-shaped","DurProb5","0.814588840349231","1000"
"559",4,"Bisection Model","exp3","I T-shaped","DurProb5","0.683369684632334","1000"
"560",5,"Bisection Model","exp3","I T-shaped","DurProb5","0.574081596427399","1000"
"561",6,"Bisection Model","exp3","I T-shaped","DurProb5","0.895117915782949","1000"
"562",7,"Bisection Model","exp3","I T-shaped","DurProb5","0.387388008715667","1000"
"563",8,"Bisection Model","exp3","I T-shaped","DurProb5","0.772907175236255","1000"
"564",9,"Bisection Model","exp3","I T-shaped","DurProb5","0.901571719475173","1000"
"565",10,"Bisection Model","exp3","I T-shaped","DurProb5","0.740102480030081","1000"
"566",11,"Bisection Model","exp3","I T-shaped","DurProb5","0.818544692976428","1000"
"567",12,"Bisection Model","exp3","I T-shaped","DurProb5","0.952377358883221","1000"
"568",13,"Bisection Model","exp3","I T-shaped","DurProb5","0.986783064636924","1000"
"569",14,"Bisection Model","exp3","I T-shaped","DurProb5","0.870711389977228","1000"
"570",15,"Bisection Model","exp3","I T-shaped","DurProb5","0.859302492301846","1000"
"571",1,"Bisection Model","exp3","U-shaped","DurProb6","0.977706062522399","1150"
"572",2,"Bisection Model","exp3","U-shaped","DurProb6","0.941234514432894","1150"
"573",3,"Bisection Model","exp3","U-shaped","DurProb6","0.955270649229289","1150"
"574",4,"Bisection Model","exp3","U-shaped","DurProb6","0.918340704567047","1150"
"575",5,"Bisection Model","exp3","U-shaped","DurProb6","0.810397426162512","1150"
"576",6,"Bisection Model","exp3","U-shaped","DurProb6","0.987367125241272","1150"
"577",7,"Bisection Model","exp3","U-shaped","DurProb6","0.741302374731007","1150"
"578",8,"Bisection Model","exp3","U-shaped","DurProb6","0.959806064432575","1150"
