"","xmean","xmeanhat","alphaMAP","betaMAP","PSEmap","JNDmap","NSub","model","cond","Exp","waic"
"43",1000,1000,0.0337809568451308,4.45873500437585,992.423645538033,246.395510742379,13,"Bisection Model","DF","exp2",60.293227181329
"44",1000,1000,1.60742897791032,7.92560774810243,797.18539839482,138.615526226508,14,"Bisection Model","DF","exp2",60.293227181329
"45",1000,1000,-0.0340835671277484,9.91420811882435,1003.43785068048,110.811905045865,15,"Bisection Model","DF","exp2",60.293227181329
"46",1000,1000,1.7683187600742,10.8618660017471,837.199357846086,101.143973649776,1,"Bisection Model","AF","exp2",60.293227181329
"47",1000,1000,1.83935207652251,7.66232269877698,759.948497494617,143.378493944593,2,"Bisection Model","AF","exp2",60.293227181329
"48",1000,1000,1.88714937530485,11.2430166245461,832.149196401189,97.7150817574696,3,"Bisection Model","AF","exp2",60.293227181329
"49",1000,1000,0.54854792577417,8.86769558565463,938.140870931388,123.889265035817,4,"Bisection Model","AF","exp2",60.293227181329
"50",1000,1000,-0.144930663256707,10.4285495272923,1013.89749004667,105.346605085679,5,"Bisection Model","AF","exp2",60.293227181329
"51",1000,1000,-2.03143701427046,6.06335001649341,1335.03541915683,181.188993820196,6,"Bisection Model","AF","exp2",60.293227181329
"52",1000,1000,0.667880831981803,7.94997622532236,915.98958121982,138.190638252325,7,"Bisection Model","AF","exp2",60.293227181329
"53",1000,1000,2.67492062280472,13.6431789505332,803.937144524504,80.5246557749781,8,"Bisection Model","AF","exp2",60.293227181329
"54",1000,1000,2.22655160989503,12.0492548056536,815.212505187432,91.1767828291447,9,"Bisection Model","AF","exp2",60.293227181329
