"","NSub","model","exp","cond","DurID","Prob","Dur"
"1211",11,"model2","exp3","U-shaped","DurProb5","0.806346666759795","1000"
"1212",12,"model2","exp3","U-shaped","DurProb5","0.938425831226856","1000"
"1213",13,"model2","exp3","U-shaped","DurProb5","0.979573974203948","1000"
"1214",14,"model2","exp3","U-shaped","DurProb5","0.864772119387067","1000"
"1215",15,"model2","exp3","U-shaped","DurProb5","0.856798508221517","1000"
"1216",1,"model2","exp3","I T-shaped","DurProb5","0.792087596627578","1000"
"1217",2,"model2","exp3","I T-shaped","DurProb5","0.7939989936189","1000"
"1218",3,"model2","exp3","I T-shaped","DurProb5","0.830159091445737","1000"
"1219",4,"model2","exp3","I T-shaped","DurProb5","0.714234061435011","1000"
"1220",5,"model2","exp3","I T-shaped","DurProb5","0.617252578096874","1000"
"1221",6,"model2","exp3","I T-shaped","DurProb5","0.89563400938746","1000"
"1222",7,"model2","exp3","I T-shaped","DurProb5","0.438278561682554","1000"
"1223",8,"model2","exp3","I T-shaped","DurProb5","0.7786605226418","1000"
"1224",9,"model2","exp3","I T-shaped","DurProb5","0.870108836432991","1000"
"1225",10,"model2","exp3","I T-shaped","DurProb5","0.774189595180219","1000"
"1226",11,"model2","exp3","I T-shaped","DurProb5","0.806346666759795","1000"
"1227",12,"model2","exp3","I T-shaped","DurProb5","0.938425831226856","1000"
"1228",13,"model2","exp3","I T-shaped","DurProb5","0.979573974203948","1000"
"1229",14,"model2","exp3","I T-shaped","DurProb5","0.864772119387067","1000"
"1230",15,"model2","exp3","I T-shaped","DurProb5","0.856798508221517","1000"
"1231",1,"model2","exp3","U-shaped","DurProb6","0.966433165146274","1150"
"1232",2,"model2","exp3","U-shaped","DurProb6","0.887905129131853","1150"
"1233",3,"model2","exp3","U-shaped","DurProb6","0.941862734662129","1150"
"1234",4,"model2","exp3","U-shaped","DurProb6","0.899091339952094","1150"
"1235",5,"model2","exp3","U-shaped","DurProb6","0.784284032999957","1150"
"1236",6,"model2","exp3","U-shaped","DurProb6","0.976228516175757","1150"
"1237",7,"model2","exp3","U-shaped","DurProb6","0.733314009182912","1150"
"1238",8,"model2","exp3","U-shaped","DurProb6","0.934580360072245","1150"
"1239",9,"model2","exp3","U-shaped","DurProb6","0.938690580116414","1150"
"1240",10,"model2","exp3","U-shaped","DurProb6","0.924749091224417","1150"
"1241",11,"model2","exp3","U-shaped","DurProb6","0.871241355221722","1150"
"1242",12,"model2","exp3","U-shaped","DurProb6","0.966435637955336","1150"
"1243",13,"model2","exp3","U-shaped","DurProb6","0.993851085141117","1150"
"1244",14,"model2","exp3","U-shaped","DurProb6","0.904995528985414","1150"
"1245",15,"model2","exp3","U-shaped","DurProb6","0.966045978888207","1150"
"1246",1,"model2","exp3","I T-shaped","DurProb6","0.966433165146274","1150"
"1247",2,"model2","exp3","I T-shaped","DurProb6","0.887905129131853","1150"
"1248",3,"model2","exp3","I T-shaped","DurProb6","0.941862734662129","1150"
"1249",4,"model2","exp3","I T-shaped","DurProb6","0.899091339952094","1150"
"1250",5,"model2","exp3","I T-shaped","DurProb6","0.784284032999957","1150"
"1251",6,"model2","exp3","I T-shaped","DurProb6","0.976228516175757","1150"
"1252",7,"model2","exp3","I T-shaped","DurProb6","0.733314009182912","1150"
"1253",8,"model2","exp3","I T-shaped","DurProb6","0.934580360072245","1150"
"1254",9,"model2","exp3","I T-shaped","DurProb6","0.938690580116414","1150"
"1255",10,"model2","exp3","I T-shaped","DurProb6","0.924749091224417","1150"
"1256",11,"model2","exp3","I T-shaped","DurProb6","0.871241355221722","1150"
"1257",12,"model2","exp3","I T-shaped","DurProb6","0.966435637955336","1150"
"1258",13,"model2","exp3","I T-shaped","DurProb6","0.993851085141117","1150"
"1259",14,"model2","exp3","I T-shaped","DurProb6","0.904995528985414","1150"
"1260",15,"model2","exp3","I T-shaped","DurProb6","0.966045978888207","1150"
"1261",1,"model2","exp3","U-shaped","DurProb7","0.992723896400922","1300"
"1262",2,"model2","exp3","U-shaped","DurProb7","0.932365723386754","1300"
"1263",3,"model2","exp3","U-shaped","DurProb7","0.976033034642551","1300"
"1264",4,"model2","exp3","U-shaped","DurProb7","0.959494240356704","1300"
"1265",5,"model2","exp3","U-shaped","DurProb7","0.871705218024782","1300"
"1266",6,"model2","exp3","U-shaped","DurProb7","0.992750190238949","1300"
"1267",7,"model2","exp3","U-shaped","DurProb7","0.878730861639593","1300"
"1268",8,"model2","exp3","U-shaped","DurProb7","0.976735180051092","1300"
"1269",9,"model2","exp3","U-shaped","DurProb7","0.966573954203162","1300"
"1270",10,"model2","exp3","U-shaped","DurProb7","0.970421248516276","1300"
"1271",11,"model2","exp3","U-shaped","DurProb7","0.907666331633415","1300"
"1272",12,"model2","exp3","U-shaped","DurProb7","0.979153974516986","1300"
"1273",13,"model2","exp3","U-shaped","DurProb7","0.997576050421443","1300"
"1274",14,"model2","exp3","U-shaped","DurProb7","0.928278789118403","1300"
"1275",15,"model2","exp3","U-shaped","DurProb7","0.989518745380992","1300"
"1276",1,"model2","exp3","I T-shaped","DurProb7","0.992723896400922","1300"
"1277",2,"model2","exp3","I T-shaped","DurProb7","0.932365723386754","1300"
"1278",3,"model2","exp3","I T-shaped","DurProb7","0.976033034642551","1300"
"1279",4,"model2","exp3","I T-shaped","DurProb7","0.959494240356704","1300"
"1280",5,"model2","exp3","I T-shaped","DurProb7","0.871705218024782","1300"
"1281",6,"model2","exp3","I T-shaped","DurProb7","0.992750190238949","1300"
"1282",7,"model2","exp3","I T-shaped","DurProb7","0.878730861639593","1300"
"1283",8,"model2","exp3","I T-shaped","DurProb7","0.976735180051092","1300"
"1284",9,"model2","exp3","I T-shaped","DurProb7","0.966573954203162","1300"
"1285",10,"model2","exp3","I T-shaped","DurProb7","0.970421248516276","1300"
"1286",11,"model2","exp3","I T-shaped","DurProb7","0.907666331633415","1300"
"1287",12,"model2","exp3","I T-shaped","DurProb7","0.979153974516986","1300"
"1288",13,"model2","exp3","I T-shaped","DurProb7","0.997576050421443","1300"
"1289",14,"model2","exp3","I T-shaped","DurProb7","0.928278789118403","1300"
"1290",15,"model2","exp3","I T-shaped","DurProb7","0.989518745380992","1300"
"1291",1,"model2","exp3","U-shaped","DurProb8","0.997870538248811","1450"
"1292",2,"model2","exp3","U-shaped","DurProb8","0.955343097493958","1450"
"1293",3,"model2","exp3","U-shaped","DurProb8","0.988317093752795","1450"
"1294",4,"model2","exp3","U-shaped","DurProb8","0.980931284270712","1450"
"1295",5,"model2","exp3","U-shaped","DurProb8","0.917742165950096","1450"
"1296",6,"model2","exp3","U-shaped","DurProb8","0.997198048991746","1450"
"1297",7,"model2","exp3","U-shaped","DurProb8","0.939854313952408","1450"
"1298",8,"model2","exp3","U-shaped","DurProb8","0.989971421803726","1450"
"1299",9,"model2","exp3","U-shaped","DurProb8","0.9795424404588","1450"
"1300",10,"model2","exp3","U-shaped","DurProb8","0.986204011277768","1450"
"1301",11,"model2","exp3","U-shaped","DurProb8","0.929673391722775","1450"
"1302",12,"model2","exp3","U-shaped","DurProb8","0.985764114908494","1450"
"1303",13,"model2","exp3","U-shaped","DurProb8","0.998843476036904","1450"
"1304",14,"model2","exp3","U-shaped","DurProb8","0.942873452025618","1450"
"1305",15,"model2","exp3","U-shaped","DurProb8","0.995925398332093","1450"
"1306",1,"model2","exp3","I T-shaped","DurProb8","0.997870538248811","1450"
"1307",2,"model2","exp3","I T-shaped","DurProb8","0.955343097493958","1450"
"1308",3,"model2","exp3","I T-shaped","DurProb8","0.988317093752795","1450"
"1309",4,"model2","exp3","I T-shaped","DurProb8","0.980931284270712","1450"
"1310",5,"model2","exp3","I T-shaped","DurProb8","0.917742165950096","1450"
"1311",6,"model2","exp3","I T-shaped","DurProb8","0.997198048991746","1450"
"1312",7,"model2","exp3","I T-shaped","DurProb8","0.939854313952408","1450"
"1313",8,"model2","exp3","I T-shaped","DurProb8","0.989971421803726","1450"
"1314",9,"model2","exp3","I T-shaped","DurProb8","0.9795424404588","1450"
"1315",10,"model2","exp3","I T-shaped","DurProb8","0.986204011277768","1450"
"1316",11,"model2","exp3","I T-shaped","DurProb8","0.929673391722775","1450"
"1317",12,"model2","exp3","I T-shaped","DurProb8","0.985764114908494","1450"
"1318",13,"model2","exp3","I T-shaped","DurProb8","0.998843476036904","1450"
"1319",14,"model2","exp3","I T-shaped","DurProb8","0.942873452025618","1450"
"1320",15,"model2","exp3","I T-shaped","DurProb8","0.995925398332093","1450"
"1321",1,"model3","exp1","PS","DurProb1","1.35722156894335e-05","400"
"1322",2,"model3","exp1","PS","DurProb1","0.000428263567329884","400"
"1323",3,"model3","exp1","PS","DurProb1","0.0275242514682118","400"
"1324",4,"model3","exp1","PS","DurProb1","0.0231223996483792","400"
"1325",5,"model3","exp1","PS","DurProb1","0.100004934666817","400"
"1326",6,"model3","exp1","PS","DurProb1","0.00813085120938581","400"
"1327",7,"model3","exp1","PS","DurProb1","0.00234962245817408","400"
"1328",8,"model3","exp1","PS","DurProb1","0.000849792983329242","400"
"1329",9,"model3","exp1","PS","DurProb1","0.00303432693615714","400"
"1330",10,"model3","exp1","PS","DurProb1","0.00258059768543061","400"
"1331",11,"model3","exp1","PS","DurProb1","0.11295188867553","400"
"1332",12,"model3","exp1","PS","DurProb1","0.000988318751590329","400"
"1333",13,"model3","exp1","PS","DurProb1","2.96086878069139e-05","400"
"1334",14,"model3","exp1","PS","DurProb1","0.00914000641889142","400"
"1335",15,"model3","exp1","PS","DurProb1","4.25423582058216e-06","400"
"1336",1,"model3","exp1","NS","DurProb1","1.09871472310509e-07","400"
"1337",2,"model3","exp1","NS","DurProb1","1.35691797500284e-05","400"
"1338",3,"model3","exp1","NS","DurProb1","0.00310718255720157","400"
"1339",4,"model3","exp1","NS","DurProb1","0.00152194829010001","400"
"1340",5,"model3","exp1","NS","DurProb1","0.0163456513918743","400"
"1341",6,"model3","exp1","NS","DurProb1","0.00068202426248883","400"
"1342",7,"model3","exp1","NS","DurProb1","0.000100319907111025","400"
"1343",8,"model3","exp1","NS","DurProb1","2.2287148758452e-05","400"
"1344",9,"model3","exp1","NS","DurProb1","0.000124910780085485","400"
"1345",10,"model3","exp1","NS","DurProb1","7.21604706750025e-05","400"
"1346",11,"model3","exp1","NS","DurProb1","0.0124319363923608","400"
"1347",12,"model3","exp1","NS","DurProb1","1.17765356594147e-05","400"
"1348",13,"model3","exp1","NS","DurProb1","1.85889128234315e-07","400"
"1349",14,"model3","exp1","NS","DurProb1","0.000464140356103742","400"
"1350",15,"model3","exp1","NS","DurProb1","1.44950220923476e-08","400"
"1351",1,"model3","exp1","PS","DurProb2","0.000701801818635455","504"
"1352",2,"model3","exp1","PS","DurProb2","0.00719814019006601","504"
"1353",3,"model3","exp1","PS","DurProb2","0.147141202228823","504"
"1354",4,"model3","exp1","PS","DurProb2","0.182965548879739","504"
"1355",5,"model3","exp1","PS","DurProb2","0.345175284429118","504"
"1356",6,"model3","exp1","PS","DurProb2","0.0591230938429754","504"
"1357",7,"model3","exp1","PS","DurProb2","0.0303126334292775","504"
"1358",8,"model3","exp1","PS","DurProb2","0.0165317408800153","504"
"1359",9,"model3","exp1","PS","DurProb2","0.0399813352835698","504"
"1360",10,"model3","exp1","PS","DurProb2","0.0463345765689109","504"
"1361",11,"model3","exp1","PS","DurProb2","0.458852618545255","504"
"1362",12,"model3","exp1","PS","DurProb2","0.0359801388403723","504"
"1363",13,"model3","exp1","PS","DurProb2","0.001883370841531","504"
"1364",14,"model3","exp1","PS","DurProb2","0.0964800707077926","504"
"1365",15,"model3","exp1","PS","DurProb2","0.000447121054594026","504"
"1366",1,"model3","exp1","NS","DurProb2","0.00547898203625084","730"
"1367",2,"model3","exp1","NS","DurProb2","0.03076062325141","730"
"1368",3,"model3","exp1","NS","DurProb2","0.307098330776212","730"
"1369",4,"model3","exp1","NS","DurProb2","0.419835434535483","730"
"1370",5,"model3","exp1","NS","DurProb2","0.542968601586074","730"
"1371",6,"model3","exp1","NS","DurProb2","0.153930788317768","730"
"1372",7,"model3","exp1","NS","DurProb2","0.10757456897351","730"
"1373",8,"model3","exp1","NS","DurProb2","0.0738946586638721","730"
"1374",9,"model3","exp1","NS","DurProb2","0.140276286354219","730"
"1375",10,"model3","exp1","NS","DurProb2","0.183372868485157","730"
"1376",11,"model3","exp1","NS","DurProb2","0.695224405416046","730"
"1377",12,"model3","exp1","NS","DurProb2","0.198891220179857","730"
"1378",13,"model3","exp1","NS","DurProb2","0.0162341349908703","730"
"1379",14,"model3","exp1","NS","DurProb2","0.27713668202769","730"
"1380",15,"model3","exp1","NS","DurProb2","0.00505491166264079","730"
"1381",1,"model3","exp1","PS","DurProb3","0.0161273680906888","636"
"1382",2,"model3","exp1","PS","DurProb3","0.0648441224571797","636"
"1383",3,"model3","exp1","PS","DurProb3","0.422068331762301","636"
"1384",4,"model3","exp1","PS","DurProb3","0.573817496957628","636"
"1385",5,"model3","exp1","PS","DurProb3","0.646218200333167","636"
"1386",6,"model3","exp1","PS","DurProb3","0.242072565128704","636"
"1387",7,"model3","exp1","PS","DurProb3","0.197606518144236","636"
"1388",8,"model3","exp1","PS","DurProb3","0.153955493480402","636"
"1389",9,"model3","exp1","PS","DurProb3","0.251590574397085","636"
"1390",10,"model3","exp1","PS","DurProb3","0.335513691503593","636"
"1391",11,"model3","exp1","PS","DurProb3","0.793886741697134","636"
"1392",12,"model3","exp1","PS","DurProb3","0.40367629888068","636"
"1393",13,"model3","exp1","PS","DurProb3","0.0494368773763655","636"
"1394",14,"model3","exp1","PS","DurProb3","0.42994720382023","636"
"1395",15,"model3","exp1","PS","DurProb3","0.018056000095435","636"
"1396",1,"model3","exp1","NS","DurProb3","0.14974215711044","992"
"1397",2,"model3","exp1","NS","DurProb3","0.275510751650915","992"
"1398",3,"model3","exp1","NS","DurProb3","0.684226639785334","992"
"1399",4,"model3","exp1","NS","DurProb3","0.838821815379346","992"
"1400",5,"model3","exp1","NS","DurProb3","0.823342518198897","992"
"1401",6,"model3","exp1","NS","DurProb3","0.521007403879347","992"
"1402",7,"model3","exp1","NS","DurProb3","0.538529398455294","992"
"1403",8,"model3","exp1","NS","DurProb3","0.522827678109024","992"
"1404",9,"model3","exp1","NS","DurProb3","0.618672431780174","992"
"1405",10,"model3","exp1","NS","DurProb3","0.746713988128251","992"
"1406",11,"model3","exp1","NS","DurProb3","0.923385038224513","992"
"1407",12,"model3","exp1","NS","DurProb3","0.857428254102042","992"
"1408",13,"model3","exp1","NS","DurProb3","0.38777309101731","992"
"1409",14,"model3","exp1","NS","DurProb3","0.766987388436142","992"
"1410",15,"model3","exp1","NS","DurProb3","0.232348530856532","992"
"1411",1,"model3","exp1","PS","DurProb4","0.161752238221254","800"
"1412",2,"model3","exp1","PS","DurProb4","0.288774530975378","800"
"1413",3,"model3","exp1","PS","DurProb4","0.693199228384634","800"
"1414",4,"model3","exp1","PS","DurProb4","0.845733299644211","800"
"1415",5,"model3","exp1","PS","DurProb4","0.828524854735025","800"
"1416",6,"model3","exp1","PS","DurProb4","0.532762905164762","800"
"1417",7,"model3","exp1","PS","DurProb4","0.553370032571781","800"
"1418",8,"model3","exp1","PS","DurProb4","0.540030530290365","800"
"1419",9,"model3","exp1","PS","DurProb4","0.632857432109033","800"
"1420",10,"model3","exp1","PS","DurProb4","0.75934102764424","800"
"1421",11,"model3","exp1","PS","DurProb4","0.926433682188215","800"
"1422",12,"model3","exp1","PS","DurProb4","0.867398871072845","800"
"1423",13,"model3","exp1","PS","DurProb4","0.410842697573459","800"
"1424",14,"model3","exp1","PS","DurProb4","0.776967873942019","800"
"1425",15,"model3","exp1","PS","DurProb4","0.252126560898759","800"
"1426",1,"model3","exp1","NS","DurProb4","0.48417181026605","1200"
"1427",2,"model3","exp1","NS","DurProb4","0.557874248355122","1200"
"1428",3,"model3","exp1","NS","DurProb4","0.823421297269984","1200"
"1429",4,"model3","exp1","NS","DurProb4","0.931010800077629","1200"
"1430",5,"model3","exp1","NS","DurProb4","0.900185460434003","1200"
"1431",6,"model3","exp1","NS","DurProb4","0.720648821075535","1200"
"1432",7,"model3","exp1","NS","DurProb4","0.777440407176276","1200"
"1433",8,"model3","exp1","NS","DurProb4","0.795202180429173","1200"
"1434",9,"model3","exp1","NS","DurProb4","0.831068054119604","1200"
"1435",10,"model3","exp1","NS","DurProb4","0.910900370759006","1200"
"1436",11,"model3","exp1","NS","DurProb4","0.964193854687163","1200"
"1437",12,"model3","exp1","NS","DurProb4","0.965557648772794","1200"
"1438",13,"model3","exp1","NS","DurProb4","0.786662953502748","1200"
"1439",14,"model3","exp1","NS","DurProb4","0.902890835944989","1200"
"1440",15,"model3","exp1","NS","DurProb4","0.685429439868439","1200"
"1441",1,"model3","exp1","PS","DurProb5","0.581250627364621","1008"
"1442",2,"model3","exp1","PS","DurProb5","0.625503437364038","1008"
"1443",3,"model3","exp1","PS","DurProb5","0.847988001207887","1008"
"1444",4,"model3","exp1","PS","DurProb5","0.944017692830266","1008"
"1445",5,"model3","exp1","PS","DurProb5","0.913222783935004","1008"
"1446",6,"model3","exp1","PS","DurProb5","0.759439144606691","1008"
"1447",7,"model3","exp1","PS","DurProb5","0.818640831193441","1008"
"1448",8,"model3","exp1","PS","DurProb5","0.839214857241923","1008"
"1449",9,"model3","exp1","PS","DurProb5","0.864430710824304","1008"
"1450",10,"model3","exp1","PS","DurProb5","0.931848244318384","1008"
"1451",11,"model3","exp1","PS","DurProb5","0.970146427747674","1008"
"1452",12,"model3","exp1","PS","DurProb5","0.975715651954588","1008"
"1453",13,"model3","exp1","PS","DurProb5","0.847718814419245","1008"
"1454",14,"model3","exp1","PS","DurProb5","0.922195531394386","1008"
"1455",15,"model3","exp1","PS","DurProb5","0.775629458809686","1008"
